PERMNO,CUSIP,TICKER_CRDS,TICKER,Unnamed: 4
79686,24353710,DECK,DECK,
79695,35843810,FRM,FRM,
79698,36665110,IT,IT,
79702,69607740,PTN,PTN,
79712,54021110,LNET,LNET,
79724,67087210,OMG,OMG,
79726,70724710,PNG,PNG,
79728,71645N10,PEX,PEX,
79731,74727A10,QCRH,QCRH,
79732,76131210,RUN,RUN,
79734,76939710,RVSB,RVSB,
79742,90384910,ULTE,ULTE,
79747,04911A10,AUB,AUB,
79758,10330410,BYD,BYD,
79770,52904310,LXP,LXP,
79776,91748810,UTMD,UTMD,
79777,12483010,CBL,CBL,
79788,01903Q10,ALD,ALD,
79790,29205230,NYNY,NYNY,
79791,15649210,CNTY,CNTY,
79795,03070Q10,ASCA,ASCA,
79796,4626510,AF,AF,
79799,00207R10,ATMI,ATMI,
79819,46618910,JILL,JILL,
79824,32020R10,FFIN,FFIN,
79828,33645310,FSNM,FSNM,
79839,46574110,ITRI,ITRI,
79841,34985310,FWRD,FWRD,
79847,57290110,MATK,MATK,
79850,74332S20,PGIC,PGIC,
79851,68027710,OSBC,OSBC,
79857,70348110,PTEN,PTEN,
79862,37468910,ROCK,ROCK,
79864,91828410,VSEC,VSEC,
79866,80688210,SCHN,SCHN,
79878,90278Q10,UFPI,UFPI,
79879,92555010,VIAV,VIAV,
79881,91704710,URBN,URBN,
79884,95423510,WMAR,WMAR,
79890,49359610,KTR,KTR,
79893,4560410,AEC,AEC,
79903,41619620,HHS,HHS,
79906,45337C10,INCY,INCY,
79909,55305B10,MHO,MHO,
79910,55972F20,MHR,MHR,
79922,87416110,TLB,TLB,
79935,01877H10,ALSC,ALSC,
79943,46062W10,BONZ,BONZ,
79956,20064110,CGI,CGI,
79973,36762610,GTW,GTW,
79977,44490310,HGSI,HGSI,
80001,84764T10,SPDC,SPDC,
80004,56804Q20,MRNA,MRNA,
80007,84476710,OKSB,OKSB,
80012,72690010,PLNR,PLNR,
80014,12552558,CMCT,CMCT,
80019,70135430,PRKR,PRKR,
80025,74731K10,QCBC,QCBC,
80029,75992910,REPB,REPB,
80031,84287010,SFFB,SFFB,
80032,82028010,SHAW,SHAW,
80034,55626910,SHOO,SHOO,
80037,51861310,LAUR,LAUR,
80049,89674K10,TQNT,TQNT,
80050,90267310,UFPT,UFPT,
80054,58470H10,MED,MED,
80055,92343610,VRTS,VRTS,
80069,04280A10,ARWR,ARWR,
80072,91979410,VLY,VLY,
80073,05366B10,AVL,AVL,
80079,23282010,CYT,CYT,
80098,89393410,TMG,TMG,
80102,86667410,SUI,SUI,
80112,14715420,CACB,CACB,
80113,15083810,CGI,CGI,
80114,85809810,MLNK,MLNK,
80121,31604Q10,FFFL,FFFL,
80122,30242W10,FFLC,FFLC,
80128,92025310,VMI,VMI,
80130,41190110,HARB,HARB,
80135,78415310,SFN,SFN,
80165,87970T20,WRLS,WRLS,
80167,40521710,HAIN,HAIN,
80169,31314830,AGM,AGM,
80178,36241810,GBP,GBP,
80179,92043710,VALU,VALU,
80180,37930210,GRT,GRT,
80183,59522J10,MAA,MAA,
80186,72813P10,PYX,PYX,
80190,173510,AML,AML,
80191,1265310,ALB,ALB,
80193,07556Q88,BZH,BZH,
80211,84215710,SOA,SOA,
80212,86623910,SMT,SMT,
80223,10111910,BPFH,BPFH,
80233,23426410,DAKT,DAKT,
80236,23332B10,DSPG,DSPG,
80241,29470310,ENN,ENN,
80249,44953610,IGEN,IGEN,
80252,56510510,MAPS,MAPS,
80254,60740F10,MINI,MINI,
80266,74727710,QLGC,QLGC,
80276,M8411610,SILC,SILC,
80279,83546010,SNIC,SNIC,
80286,89235610,TSCO,TSCO,
80290,94762110,WEB,WEB,
80294,74955L10,RGCO,RGCO,
80297,29152540,EMMS,EMMS,
80303,154710,AKS,AKS,
80306,09058V10,BCRX,BCRX,
80307,7173410,VRX,VRX,
80309,25738610,DHOM,DHOM,
80316,17163B10,CBR,CBR,
80320,21720410,CPRT,CPRT,
80325,86789P10,SUNN,SUNN,
80336,51504L10,LARK,LARK,
80341,62007110,MPAA,MPAA,
80343,62933710,NNBR,NNBR,
80361,77273920,RKT,RKT,
80362,80603710,SCSC,SCSC,
80368,76155G20,RVLT,RVLT,
80369,88267310,TRBS,TRBS,
80399,55438210,MAC,MAC,
80412,849210,ADC,ADC,
80415,26969P10,CXP,CXP,
80415,26969P10,EXP,EXP,
80416,19329010,CNJ,CNJ,
80417,22575610,CEI,CEI,
80422,52186510,LEA,LEA,
80424,60114810,MLS,MLS,
80432,2.55E+13,AEO,AEO,
80434,50568810,BOOT,BOOT,
80439,10947340,CELL,CELL,
80446,36555810,GDI,GDI,
80469,55347W10,MROI,MROI,
80478,84338010,SMBC,SMBC,
80482,90000620,OVEN,OVEN,
80485,92855130,VVUS,VVUS,
80498,03076K10,ABCB,ABCB,
80504,86688Q10,SVN,SVN,
80524,24982750,DSCI,DSCI,
80528,35905910,FRNT,FRNT,
80534,87165510,SYPR,SYPR,
80539,64026810,NKTR,NKTR,
80544,48083810,JOSB,JOSB,
80549,57776610,MAXS,MAXS,
80557,58241110,MMR,MMR,
80559,66613510,NFLD,NFLD,
80560,62936P10,NPSP,NPSP,
80563,70756910,PENN,PENN,
80568,69366A10,PSSI,PSSI,
80575,82907310,SSD,SSD,
80584,97563A10,WXH,WXH,
80585,14075T10,CPD,CPD,
80592,09643P20,BTH,BTH,
80621,20934110,CGX,CGX,
80625,20416Q10,COB,COB,
80629,40182910,GLFD,GLFD,
80635,4.52E+14,IMAX,IMAX,
80640,50345960,LJPC,LJPC,
80670,00949P10,AAI,AAI,
80679,19329410,KCP,KCP,
80681,29717810,ESS,ESS,
80683,32054K10,FR,FR,
80688,43128410,HIW,HIW,
80713,19483020,CKC,CKC,
80719,39365710,GBX,GBX,
80723,43730610,HME,HME,
80730,92764910,VBAC,VBAC,
80737,19722710,CBMD,CBMD,
80740,17179610,CIMA,CIMA,
80747,31430F10,FCH,FCH,
80756,45817Y10,ITGR,ITGR,
80758,30024B20,KFX,KFX,
80758,30024B20,EEE,EEE,
80759,57712810,MATW,MATW,
80762,70816710,PFSB,PFSB,
80774,36162J10,GEO,GEO,
80778,2365720,AWA,AWA,
80791,00738A10,ADTN,ADTN,
80795,2343610,AMED,AMED,
80797,55340910,MPS,MPS,
80798,196310,ASVI,ASVI,
80804,16946710,CHDX,CHDX,
80808,59161R10,METR,METR,
80828,60055120,MLR,MLR,
80831,62458110,MOVI,MOVI,
80852,89170710,TWR,TWR,
80857,92710740,VLGEA,VLGEA,
80858,94352660,WAVX,WAVX,
80864,75950910,RS,RS,
80900,92763840,VRA,VRA,
80912,23936010,DWSN,DWSN,
80915,74366340,PONE,PONE,
80918,04033A10,ARIA,ARIA,
80926,13123X50,CPE,CPE,
80928,23726610,DAR,DAR,
80942,59167610,MTLG,MTLG,
80943,57722310,MTSN,MTSN,
80944,4576J010,KPA,KPA,
80951,87238610,TESS,TESS,
80957,4532710,AZPN,AZPN,
80958,8016210,BLMT,BLMT,
80962,G2004520,CETV,CETV,
80969,22284P10,CVLG,CVLG,
80990,31639410,LION,LION,
80997,23191010,CGFW,CGFW,
81001,59515B10,MTMD,MTMD,
81010,M8554810,SSYS,SSYS,
81021,90338N20,USX,USX,
81031,16889210,CSA,CSA,
81045,75610910,O,O,
81066,29256X10,ENCY,ENCY,
81071,1031710,ALAB,ALAB,
81073,2358610,UHAL,UHAL,
81084,44414410,HDSN,HDSN,
81085,42217V20,FIT,FIT,
81095,66734010,NWBI,NWBI,
81097,46205A10,ION,ION,
81098,72348110,PCLE,PCLE,
81116,92241710,VECO,VECO,
81124,29108720,MSN,MSN,
81138,3760410,APOL,APOL,
81142,14071N10,CAPA,CAPA,
81148,13261810,CAFI,CAFI,
81162,59479310,MCRL,MCRL,
81165,60256610,MIND,MIND,
81172,67083Q10,OCA,OCA,
81173,86074Q10,SWC,SWC,
81175,74144P50,PLRE,PLRE,
81178,74971910,RSAS,RSAS,
81184,91383710,USAP,USAP,
81190,92870310,VISI,VISI,
81220,45765U10,NSIT,NSIT,
81222,76009N10,RCII,RCII,
81226,95954220,WEST,WEST,
81241,11434010,BRKS,BRKS,
81254,86189610,INTL,INTL,
81254,86189610,SNEX,SNEX,
81256,45812P10,ISSI,ISSI,
81275,81690910,SMTL,SMTL,
81278,86311110,STRT,STRT,
81282,449810,ACIW,ACIW,
81290,83409210,SOL,SOL,
81292,84778810,TRK,TRK,
81293,57383T10,MVL,MVL,
81294,92923610,WDFC,WDFC,
81300,44041Y10,HORC,HORC,
81311,29402J10,ENVE,ENVE,
81483,23812410,DSTM,DSTM,
81491,64065P10,NWRE,NWRE,
81508,76953610,RVFD,RVFD,
81530,69344M10,PMI,PMI,
81539,3251510,ANAD,ANAD,
81541,55264U10,MBFI,MBFI,
81546,98779U10,YCB,YCB,
81553,31788420,FNLY,FNLY,
81561,13722510,CNR,CNR,
81564,45082810,IBKC,IBKC,
81566,69323K10,PCMI,PCMI,
81577,93882410,WAFD,WAFD,
81584,12480510,CBZ,CBZ,
81593,62482R10,COOP,COOP,
81610,G2377310,CWCO,CWCO,
81620,41232430,HDNG,HDNG,
81621,41316010,HLIT,HLIT,
81636,45721410,INKP,INKP,
81647,03058P10,AWBC,AWBC,
81651,97424110,WEX,WEX,
81654,9970910,BGP,BGP,
81660,75621K10,RA,RA,
81661,46986510,JJZ,JJZ,
81665,87185110,SYX,SYX,
81666,41987910,HA,HA,
81670,55254110,MFW,MFW,
81675,53223X10,SSS,SSS,
81677,92974010,WAB,WAB,
81678,53390010,LECO,LECO,
81682,90338W10,USON,USON,
81698,24823910,DRTE,DRTE,
81702,94331510,WPP,WPP,
81705,30241L10,FEIC,FEIC,
81739,86600T10,SATH,SATH,
81740,82922610,SBGI,SBGI,
81743,81752310,SERO,SERO,
81747,82980K10,SWW,SWW,
81763,98502110,YANB,YANB,
81769,12518010,ENV,ENV,
81776,86732Y10,SUNE,SUNE,
81784,Y8564W10,TK,TK,
81869,36227K10,GVP,GVP,
81889,69663910,PHHM,PHHM,
81893,94676010,PROG,PROG,
81912,244410,AVX,AVX,
81917,81761L10,SVC,SVC,
81920,67366210,OO,OO,
81925,38431310,GTI,GTI,
82107,95709010,WABC,WABC,
82155,2317820,AMIE,AMIE,
82156,97382D30,WINT,WINT,
82176,22412210,HOOK,HOOK,
82176,22412210,BREW,BREW,
82179,45798520,IART,IART,
82196,24791620,DNR,DNR,
82201,92762450,VION,VION,
82212,49373210,KFRC,KFRC,
82213,75807540,RWT,RWT,
82228,92923B10,WFSI,WFSI,
82231,21217210,CNU,CNU,
82234,5851610,BTN,BTN,
82235,59791110,MEH,MEH,
82238,2.06E+14,CITP,CITP,
82251,5047310,AUBN,AUBN,
82261,67000B10,NOVT,NOVT,
82266,15670S40,CVO,CVO,
82272,58502B10,MD,MD,
82279,81707050,SENEA,SENEA,
82281,83215420,SMSI,SMSI,
82285,87426R20,TALK,TALK,
82287,22522330,CRAY,CRAY,
82292,41086710,THG,THG,
82295,15478510,CPC,CPC,
82298,25271C10,DO,DO,
82467,00089C10,ADEX,ADEX,
82469,1747610,ALLE,ALLE,
82471,1.85E+12,APAC,APAC,
82488,26915110,ESST,ESST,
82501,45268010,IMP,IMP,
82504,52324W10,LCRY,LCRY,
82512,67133710,OAKF,OAKF,
82513,71693310,PCYC,PCYC,
82515,73278L10,POOL,POOL,
82518,74934Q10,RICK,RICK,
82521,75045910,RSYS,RSYS,
82526,446850,OGXI,OGXI,
82535,92343C10,VRTY,VRTY,
82539,98142V10,WLDA,WLDA,
82540,93317Q10,WLT,WLT,
82541,67053A10,NMRX,NMRX,
82542,16150R10,CCF,CCF,
82546,797410,ADVS,ADVS,
82547,797310,AEIS,AEIS,
82551,44914M10,HYSL,HYSL,
82552,4622010,ASFI,ASFI,
82567,68375N10,OPK,OPK,
82573,34387310,FFIC,FFIC,
82575,06652V20,BANR,BANR,
82583,44949110,IDXC,IDXC,
82585,45766J10,INSG,INSG,
82587,46114810,IVAC,IVAC,
82599,66774610,NWPX,NWPX,
82605,71936410,PHTN,PHTN,
82607,69946210,PRXL,PRXL,
82613,81370510,SCUR,SCUR,
82619,82705710,SSTI,SSTI,
82621,59935P20,MLSS,MLSS,
82634,10055710,SAM,SAM,
82635,11825510,BKI,BKI,
82638,29100510,ESC,ESC,
82639,45254P50,IMH,IMH,
82640,74157K84,PRM,PRM,
82644,58319P10,MIG,MIG,
82649,80854110,SWM,SWM,
82668,25247X10,DIAL,DIAL,
82670,88322Q10,TGTX,TGTX,
82685,14790510,CSTL,CSTL,
82694,29084Q10,EME,EME,
82697,26848410,EAGL,EAGL,
82699,28660G10,RDEN,RDEN,
82702,03168L10,AMRX,AMRX,
82704,04651M20,ATAR,ATAR,
82717,49005710,KNSY,KNSY,
82720,52201510,LTRE,LTRE,
82722,60851C10,MDCC,MDCC,
82726,45941210,IDWK,IDWK,
82730,62942810,NUCO,NUCO,
82733,70335P10,PBIX,PBIX,
82734,00430U10,ACCL,ACCL,
82751,30224P10,ESA,ESA,
82755,88954210,TLGD,TLGD,
82759,67020Y10,NUAN,NUAN,
82762,95754130,WSTL,WSTL,
82766,98975F10,ZRAN,ZRAN,
82779,67000240,NVAX,NVAX,
82793,37803P10,GLB,GLB,
82813,14006520,CCOW,CCOW,
82816,84918U10,SPRI,SPRI,
82821,83616710,SRCP,SRCP,
82824,45168K40,IDRA,IDRA,
82825,50180330,LCAV,LCAV,
82831,45824V20,INSY,INSY,
82848,88831460,TTNP,TTNP,
82855,28367785,EE,EE,
82859,76152560,REV,REV,
83111,1535110,ALXN,ALXN,
83112,3416410,ANDE,ANDE,
83113,4313610,ARTC,ARTC,
83120,19933310,CMCO,CMCO,
83121,20819210,CNCT,CNCT,
83123,20601610,CPTS,CPTS,
83124,12634910,CSGS,CSGS,
83142,03815A10,APN,APN,
83145,46268410,IRIX,IRIX,
83148,51476610,LNDC,LNDC,
83151,64052210,NTEC,NTEC,
83155,67771910,OVBC,OVBC,
83161,78190410,RCCC,RCCC,
83163,75954310,REMC,REMC,
83170,83615120,SORC,SORC,
83189,4226010,AH,AH,
83203,30675410,FCB,FCB,
83226,36143710,GAF,GAF,
83233,39762410,GEF,GEF,
83244,15643110,CENX,CENX,
83251,23294610,CYTC,CYTC,
83272,44332010,HUBG,HUBG,
83279,G4933P10,IPCR,IPCR,
83283,46612K10,JDAS,JDAS,
83291,27033X10,ELNK,ELNK,
83299,70214510,PCTY,PCTY,
83304,69357C50,PRGX,PRGX,
83307,74058510,PGI,PGI,
83317,04624B10,ASTX,ASTX,
83333,19421W10,PSS,PSS,
83351,3638410,ANST,ANST,
83356,14007110,CAPX,CAPX,
83362,59283R10,CASA,CASA,
83365,22148510,CPWM,CPWM,
83366,14078110,CRR,CRR,
83374,33849410,FLDR,FLDR,
83377,57685L10,MTXX,MTXX,
83382,89869720,TCX,TCX,
83383,46185110,INVN,INVN,
83386,46575420,ITWO,ITWO,
83390,48273810,KVHI,KVHI,
83405,73172K10,PLCM,PLCM,
83408,76121R10,RBKV,RBKV,
83411,30049A10,EPM,EPM,
83412,82966910,RNAI,RNAI,
83413,80306210,SAPE,SAPE,
83414,80036310,SASR,SASR,
83416,82990920,SIPX,SIPX,
83418,84758010,SLNK,SLNK,
83421,24237020,DF,DF,
83422,87123710,SYKE,SYKE,
83427,69912Y10,PRG,PRG,
83433,97943810,WDHD,WDHD,
83452,65440K10,NDN,NDN,
83455,70322410,POG,POG,
83456,70738930,PNN,PNN,
83458,76962710,RIV,RIV,
83462,89989610,TUP,TUP,
83466,1019610,AKSY,AKSY,
83469,4311320,ARTNA,ARTNA,
83478,9807210,BCII,BCII,
83495,25375210,DIGE,DIGE,
83503,3.01E+14,EXAC,EXAC,
83504,7384410,BSF,BSF,
83509,30294110,FCN,FCN,
83520,4.70E+44,JAKK,JAKK,
83526,96506310,JWL,JWL,
83529,62545310,MGAM,MGAM,
83534,64125C10,NBIX,NBIX,
83535,67010C20,NOVT,NOVT,
83541,68339910,ONXX,ONXX,
83547,74050M10,PFBI,PFBI,
83551,69404P20,PCBC,PCBC,
83554,78463B10,SONE,SONE,
83558,86768K10,SRZ,SRZ,
83559,85227Q10,SSNC,SSNC,
83568,89610610,TMAR,TMAR,
83575,91727310,ULGX,ULGX,
83581,9.60E+24,WWCA,WWCA,
83597,30307510,FDS,FDS,
83601,98181110,WOR,WOR,
83602,37718510,IMN,IMN,
83615,3455310,ADRX,ADRX,
83616,00826T10,AFFX,AFFX,
83621,03662Q10,ANSS,ANSS,
83625,10058210,BCGI,BCGI,
83630,11141270,BVSN,BVSN,
83633,29266S30,ELGX,ELGX,
83638,19419B10,CGPI,CGPI,
83642,20786W10,CNOB,CNOB,
83650,26613X10,DPMI,DPMI,
83651,14757U10,CASI,CASI,
83659,30269510,FXEN,FXEN,
83661,37155910,GWR,GWR,
83664,44929Y10,ICTG,ICTG,
83669,49338N10,KEYS,KEYS,
83671,89785X10,TBI,TBI,
83683,74386810,PROV,PROV,
83690,78184630,RUSHB,RUSHB,
83699,88833920,TIE,TIE,
83718,58984Y10,MHX,MHX,
83720,30239F10,FFG,FFG,
83722,57772M10,MAXM,MAXM,
83723,69313P10,PABK,PABK,
83738,14808P10,CASS,CASS,
83744,12613R10,CNET,CNET,
83756,37416310,GERN,GERN,
83762,00901B10,HEB,HEB,
83774,67523410,OCFC,OCFC,
83779,70557310,PEGA,PEGA,
83799,86272C10,STRA,STRA,
83807,92276H10,VMSI,VMSI,
83813,98414910,XYBR,XYBR,
83815,25392210,DCOM,DCOM,
83822,40161710,GES,GES,
83827,55315D10,MMAC,MMAC,
83828,63722910,NAP,NAP,
83832,85849510,LVB,LVB,
83834,96920310,WG,WG,
83844,05453N10,AWRE,AWRE,
83850,12487Q10,CCCG,CCCG,
83856,14390510,CSV,CSV,
83860,26590310,DRRA,DRRA,
83861,26784F10,DDMX,DDMX,
83862,26924640,ET,ET,
83862,26924640,ETFC,ETFC,
83863,98490310,XICO,XICO,
83866,30256310,FPIC,FPIC,
83883,68404L20,OPCH,OPCH,
83885,59496030,MVIS,MVIS,
83889,64114W30,NTST,NTST,
83896,74621T20,PURE,PURE,
83903,86663B20,SNBC,SNBC,
83908,78464M10,SRSL,SRSL,
83910,89291810,TACT,TACT,
83916,89854H10,TTEC,TTEC,
83918,00252W10,AAII,AAII,
83926,12658310,CUNO,CUNO,
83928,23257210,CYMI,CYMI,
83934,32074410,FMFC,FMFC,
83939,44133910,HOTT,HOTT,
83946,5268610,ANET,ANET,
83950,84763A10,SPPI,SPPI,
83961,77504310,RSTI,RSTI,
83967,18909310,CLSR,CLSR,
83969,97064610,WLFC,WLFC,
83974,39164810,GBBK,GBBK,
83976,289620,ANF,ANF,
83980,5561760,BOX,BOX,
83981,13134710,CPN,CPN,
83982,22405110,CXR,CXR,
83989,38937510,GTN,GTN,
83991,44212010,THX,THX,
83995,59990310,MCH,MCH,
84005,36866W10,GMST,GMST,
84007,67574660,OCN,OCN,
84010,90328M10,USNA,USNA,
84015,3979310,ARI,ARI,
84016,10343010,BOY,BOY,
84023,21914110,CRN,CRN,
84026,26017410,DVD,DVD,
84031,59814810,MWY,MWY,
84033,74070610,PP,PP,
84041,89681810,TGI,TGI,
84042,70959W10,PAG,PAG,
84044,752510,ADIC,ADIC,
84052,4.27E+13,ARQL,ARQL,
84060,22967810,CBST,CBST,
84062,09180C10,BJRI,BJRI,
84069,23286010,DECC,DECC,
84072,26152H30,DRD,DRD,
84073,98939010,ZNT,ZNT,
84075,28139T10,EDMC,EDMC,
84084,42856710,HIBB,HIBB,
84098,92534N10,VTRU,VTRU,
84103,63935N10,NCI,NCI,
84107,59159810,MXT,MXT,
84110,57076210,MWP,MWP,
84111,96808B10,OATS,OATS,
84117,70590460,XAN,XAN,
84134,87491810,TALX,TALX,
84136,89373510,TKTX,TKTX,
84140,15643B20,TRUE,TRUE,
84157,88144820,TMRK,TMRK,
84159,10950210,BDE,BDE,
84161,98985510,ZIGO,ZIGO,
84164,24791810,DFC,DFC,
84169,53567910,LIN,LIN,
84172,67018T10,NUS,NUS,
84176,81105440,SSP,SSP,
84184,00430H10,AXDX,AXDX,
84203,05551A10,DAVE,DAVE,
84210,34656310,FORR,FORR,
84214,37990710,GLDB,GLDB,
84223,45814T10,INTD,INTD,
84226,46033520,ISCA,ISCA,
84234,29426810,PLUS,PLUS,
84238,62885810,NCOG,NCOG,
84243,50104910,KROL,KROL,
84250,09688T10,RST,RST,
84254,79970210,SCAI,SCAI,
84255,81169910,SEAC,SEAC,
84262,85811910,STLD,STLD,
84263,P8744Y10,STNR,STNR,
84275,91116310,UNFI,UNFI,
84280,50212A10,ID,ID,
84281,92824110,VPHM,VPHM,
84283,95235510,WSTC,WSTC,
84291,00211W10,ATAC,ATAC,
84311,78453M20,FUEL,FUEL,
84319,53679710,LAD,LAD,
84320,45169U10,IGTE,IGTE,
84325,46121210,SNAK,SNAK,
84329,45817610,SYNC,SYNC,
84330,73936330,PWAV,PWAV,
84338,88157K10,TESO,TESO,
84342,61174210,MNST,MNST,
84342,61174210,MWW,MWW,
84348,92552V10,VSAT,VSAT,
84351,8786610,BHBC,BHBC,
84364,22281610,CVD,CVD,
84365,24785010,DEL,DEL,
84375,88034910,TEN,TEN,
84385,45778Q10,NSP,NSP,
84387,21868310,CMT,CMT,
84389,84044110,SSB,SSB,
84390,33792910,FAB,FAB,
84392,49427F10,KRC,KRC,
84395,78402P10,SKP,SKP,
84397,91329010,UNTY,UNTY,
84402,66156210,NPSI,NPSI,
84403,98074510,WWD,WWD,
84406,03072M10,AMH,AMH,
84413,15708510,CERS,CERS,
84416,19306820,CWTR,CWTR,
84420,26881Q30,EPIX,EPIX,
84438,42328H10,SNHY,SNHY,
84438,42328H10,HLIO,HLIO,
84439,02343R10,ABNK,ABNK,
84442,94429310,WNNB,WNNB,
84511,92346J10,VCEL,VCEL,
84514,9094510,BSTE,BSTE,
84516,13967410,CCBG,CCBG,
84519,17177930,CIEN,CIEN,
84530,27986210,EPEX,EPEX,
84531,26882D10,EPIQ,EPIQ,
84543,45192310,ILXO,ILXO,
84546,59214210,MDF,MDF,
84549,59500W10,MTIX,MTIX,
84553,5563910,BPZ,BPZ,
84555,69031030,OVRL,OVRL,
84559,29481V10,ERT,ERT,
84561,75025N10,RADS,RADS,
84562,42218Q10,HGRD,HGRD,
84563,82704810,SLGN,SLGN,
84566,G3963720,GOGL,GOGL,
84571,25269L10,DTPI,DTPI,
84581,71426V30,PTX,PTX,
84584,75102810,RAH,RAH,
84588,91879Q10,MTN,MTN,
84599,22281W10,CVNS,CVNS,
84604,12648L60,CTIC,CTIC,
84605,29296210,ECSI,ECSI,
84606,29873610,EEFT,EEFT,
84607,29084620,EMKR,EMKR,
84616,40204010,GTRC,GTRC,
84620,50064810,KOSP,KOSP,
84624,88870P10,TIVO,TIVO,
84636,97650W10,WTFC,WTFC,
84639,2.93E+14,ENMC,ENMC,
84651,16725010,CBI,CBI,
84659,21922V10,TCR,TCR,
84669,90291010,UBH,UBH,
84723,16411R20,LNG,LNG,
84725,19202510,CVLY,CVLY,
84734,33793070,FBC,FBC,
84736,56034R10,MSBK,MSBK,
84737,40230710,GIFI,GIFI,
84749,33646W10,FSBK,FSBK,
84761,87405410,TTWO,TTWO,
84763,91979210,VLG,VLG,
84767,1527110,ARE,ARE,
84768,2891310,ACR,ACR,
84776,36930010,BGC,BGC,
84777,39075210,GL,TMK,
84780,49890420,KNL,KNL,
84785,80669310,SHF,SHF,
84806,39167M10,GFLS,GFLS,
84808,40262920,GLF,GLF,
84811,89724910,TROV,TROV,
84827,75091710,RMBS,RMBS,
84834,74139010,PRVU,PRVU,
84839,14159730,CDIC,CDIC,
84911,85860310,TSC,TSC,
85002,80360710,SRPT,SRPT,
85019,48256410,KMG,KMG,
85020,69478X10,PPBI,PPBI,
85025,6435EV10,NEW,NEW,
85034,74938810,RCRC,RCRC,
85035,74736K10,QRVO,QRVO,
85040,82921410,SLP,SLP,
85042,37439310,GVHR,GVHR,
85051,94105710,WWIN,WWIN,
85059,19990810,FIX,FIX,
85067,57793310,MMS,MMS,
85077,85569C10,SRT,SRT,
85079,75936P10,REIS,REIS,
85082,27727610,EGP,EGP,
85165,9095110,BREL,BREL,
85168,42330P10,HELX,HELX,
85168,42330P10,HLX,HLX,
85173,69007010,CSTR,CSTR,
85173,69007010,OUTR,OUTR,
85175,18048910,CLRT,CLRT,
85176,23337740,DXPE,DXPE,
85177,28291410,EGHT,EGHT,
85179,20342P10,CMBC,CMBC,
85187,4.28E+34,HSKA,HSKA,
85196,64093310,NTBK,NTBK,
85198,06417N10,OZRK,OZRK,
85208,82966C10,SIRO,SIRO,
85210,80815610,SHF,SHF,
85211,87163020,SYNM,SYNM,
85231,20337210,CTV,CTV,
85232,05548J10,BJ,BJ,
85234,21871N10,CXW,CXW,
85240,41076810,HC,HC,
85245,171210,AMCS,AMCS,
85246,48020Q10,JLL,JLL,
85255,17038810,CPS,CPS,
85265,78440X10,SLG,SLG,
85271,02503Y10,ACAS,ACAS,
85280,14457710,CRZO,CRZO,
85291,37956X10,GCOM,GCOM,
85293,00211Y50,ABIO,ABIO,
85298,48880L10,KNDL,KNDL,
85299,51165610,LKFN,LKFN,
85304,67574410,OCLR,OCLR,
85311,70590610,PEGS,PEGS,
85314,74727D20,QADI,QADI,
85319,87162H10,SYNT,SYNT,
85332,6684910,BHB,BHB,
85333,25848T10,HILL,HILL,
85346,G6577310,NAT,NAT,
85349,59001K10,MTOR,MTOR,
85351,89694210,TPTH,TPTH,
85353,75968L10,RLRN,RLRN,
85358,05538P10,BEIQ,BEIQ,
85372,31164210,FARO,FARO,
85376,41150V10,HRBR,HRBR,
85390,16890510,PLCE,PLCE,
85394,74151110,PSMT,PSMT,
85395,71571010,PVSW,PVSW,
85401,82691710,SIGA,SIGA,
85405,90467L20,UFAB,UFAB,
85406,92778Q10,VCBI,VCBI,
85411,2707010,AIPC,AIPC,
85418,13303410,CAC,CAC,
85419,14047520,CSU,CSU,
85424,26203710,DRQ,DRQ,
85426,78377T10,RHP,RHP,
85427,39890510,GPI,GPI,
85431,50194010,LNR,LNR,
85432,55415310,TUC,TUC,
85434,3071910,AHM,AHM,
85439,2874010,APFC,APFC,
85440,86183P10,SRI,SRI,
85445,45878610,IN,IN,
85449,G3673810,FDP,FDP,
85452,00086T10,ACMR,ACMR,
85458,20618610,CCRD,CCRD,
85463,21887F10,CRXA,CRXA,
85464,14744810,CWST,CWST,
85472,15202L10,CSR,CSR,
85477,54140Y10,LGTY,LGTY,
85482,63737230,NRCIB,NRCIB,
85486,89267P10,TRAD,TRAD,
85488,67104410,OSIS,OSIS,
85495,74264T10,PHCC,PHCC,
85496,71383110,PSEM,PSEM,
85502,45170X20,INVE,INVE,
85511,87159A10,TRMS,TRMS,
85511,87159A10,GEVA,GEVA,
85516,73930R10,PWER,PWER,
85517,16990510,CHH,CHH,
85521,3819710,AFCO,AFCO,
85522,03822W40,AMCC,AMCC,
85531,10919510,BFAM,BFAM,
85539,15976510,CTHR,CTHR,
85549,68577510,ORXE,ORXE,
85559,46092710,IBCA,IBCA,
85567,37364X10,GEOS,GEOS,
85570,12753720,CDZI,CDZI,
85571,74318710,PGNX,PGNX,
85576,75605L70,RNWK,RNWK,
85590,98752010,YDNT,YDNT,
85593,825210,AMG,AMG,
85604,26884U10,EPR,EPR,
85611,44913M10,HYC,HYC,
85616,51817R10,LTM,LTM,
85619,50419U20,LQI,LQI,
85622,65505310,NOBL,NOBL,
85627,83545G10,SAH,SAH,
85629,89288R10,TCC,TCC,
85640,8785130,BEV,BEV,
85645,45718710,INGR,INGR,
85647,25674310,DTG,DTG,
85653,4135620,AAIC,AAIC,
